Deck size,Moves,Variant,Winner
24,60,0,1
24,20,0,0
24,16,0,1
24,72,0,1
24,120,0,1
24,52,0,0
24,24,0,0
24,90,0,1
24,26,0,1
24,40,0,0
24,68,0,1
24,42,0,0
24,30,0,0
24,52,0,1
24,50,0,0
24,70,0,0
24,54,0,1
24,22,0,0
24,48,0,1
24,18,0,0
24,36,0,0
24,78,0,0
24,36,0,0
24,38,0,0
24,28,0,0
24,20,0,0
24,22,0,1
24,130,0,1
24,12,0,0
24,34,0,1
24,18,0,0
24,20,0,1
24,62,0,0
24,26,0,1
24,92,0,1
24,22,0,0
24,24,0,0
24,40,0,1
24,24,0,1
24,164,0,1
24,20,0,1
24,102,0,0
24,30,0,1
24,48,0,1
24,38,0,0
24,28,0,1
24,98,0,1
24,42,0,1
24,34,0,1
24,82,0,1
24,50,0,1
24,18,0,1
24,30,0,0
