Deck size,Moves,Variant,Winner
36,42,0,0
36,140,0,0
36,140,0,0
36,140,0,1
36,244,0,1
36,284,0,0
36,56,0,1
36,164,0,1
36,94,0,0
36,50,0,0
36,56,0,1
36,58,0,0
36,352,0,0
36,52,0,0
36,268,0,0
36,216,0,1
36,260,0,0
36,52,0,1
36,78,0,1
36,82,0,0
36,154,0,1
36,236,0,1
36,724,0,1
36,148,0,0
36,82,0,0
36,106,0,0
36,58,0,0
36,32,0,1
36,110,0,0
36,38,0,1
36,148,0,1
36,86,0,0
36,68,0,1
36,106,0,0
36,152,0,0
36,56,0,0
36,162,0,1
36,250,0,1
36,150,0,1
36,82,0,1
36,508,0,0
36,98,0,1
36,142,0,1
36,46,0,1
36,178,0,1
36,66,0,0
36,496,0,1
36,138,0,0
36,96,0,1
36,472,0,1
36,240,0,1
36,62,0,1
36,178,0,0
36,86,0,0
36,58,0,1
36,344,0,1
36,436,0,1
36,152,0,1
36,186,0,1
36,40,0,0
36,104,0,1
36,68,0,0
36,140,0,0
36,174,0,1
36,66,0,1
36,222,0,0
36,148,0,0
36,34,0,0
36,88,0,1
36,60,0,1
36,30,0,1
36,218,0,1
36,194,0,0
36,92,0,1
36,636,0,0
36,100,0,0
36,212,0,1
36,136,0,1
36,196,0,0
36,44,0,0
36,240,0,1
36,204,0,0
36,136,0,0
36,578,0,1
36,312,0,1
36,98,0,1
36,108,0,0
36,38,0,0
36,50,0,1
36,262,0,1
36,72,0,1
36,108,0,1
36,116,0,1
36,244,0,0
36,136,0,1
36,212,0,1
36,182,0,1
36,60,0,0
36,46,0,1
36,162,0,0
36,194,0,0
36,72,0,1
36,338,0,1
36,42,0,1
36,64,0,0
36,262,0,0
36,104,0,0
36,92,0,1
36,86,0,0
36,206,0,0
36,106,0,0
36,186,0,1
36,234,0,0
36,498,0,0
36,76,0,1
36,186,0,0
36,220,0,1
36,314,0,1
36,74,0,1
36,44,0,1
36,28,0,1
36,70,0,0
36,550,0,1
36,330,0,0
36,130,0,1
36,34,0,1
36,92,0,0
36,138,0,0
36,88,0,0
36,266,0,0
36,102,0,0
36,300,0,1
36,76,0,1
36,478,0,1
36,170,0,0
36,90,0,0
36,28,0,1
36,182,0,0
36,138,0,1
36,184,0,0
36,766,0,1
36,150,0,0
36,90,0,0
36,142,0,0
36,104,0,0
36,244,0,1
36,78,0,0
36,50,0,0
36,48,0,0
36,244,0,0
36,262,0,1
36,108,0,1
36,26,0,0
36,166,0,0
36,58,0,1
36,142,0,1
36,44,0,0
36,240,0,1
36,98,0,1
36,60,0,0
36,82,0,1
36,40,0,0
36,58,0,0
36,248,0,0
36,146,0,0
36,64,0,0
36,40,0,1
36,112,0,1
36,196,0,0
36,700,0,1
36,48,0,1
36,368,0,0
36,194,0,1
36,90,0,1
36,206,0,0
36,78,0,0
36,78,0,1
36,48,0,1
36,108,0,0
36,210,0,0
36,558,0,0
36,120,0,1
36,130,0,0
36,620,0,1
36,88,0,0
36,78,0,1
36,130,0,0
36,44,0,0
36,28,0,1
36,84,0,1
36,156,0,0
36,176,0,0
36,90,0,0
36,638,0,1
36,118,0,0
36,34,0,1
36,114,0,0
36,86,0,1
36,116,0,1
36,96,0,0
36,174,0,0
36,26,0,0
36,186,0,1
36,376,0,0
36,56,0,1
36,116,0,1
36,364,0,1
36,258,0,1
36,130,0,0
36,210,0,0
36,154,0,1
36,176,0,0
36,254,0,0
36,116,0,1
36,166,0,1
36,130,0,0
36,76,0,1
36,46,0,1
36,86,0,0
36,94,0,0
36,230,0,0
36,70,0,1
36,38,0,0
36,48,0,0
36,74,0,0
36,188,0,0
36,130,0,1
36,40,0,0
36,58,0,0
36,92,0,1
36,80,0,1
36,136,0,0
36,52,0,1
36,360,0,0
36,98,0,1
36,36,0,1
36,82,0,1
36,234,0,1
36,404,0,0
36,36,0,0
36,160,0,0
36,108,0,1
36,58,0,0
36,42,0,0
36,166,0,1
36,178,0,1
36,380,0,1
36,262,0,0
36,194,0,0
36,72,0,0
36,82,0,0
36,84,0,1
36,156,0,1
36,134,0,0
36,68,0,0
36,78,0,1
36,78,0,1
36,78,0,1
36,212,0,1
36,344,0,0
36,376,0,1
36,60,0,0
36,62,0,1
36,104,0,0
36,98,0,0
36,96,0,1
36,96,0,1
36,72,0,0
36,86,0,1
36,64,0,0
36,180,0,1
36,246,0,1
36,148,0,1
36,146,0,0
36,86,0,1
36,326,0,1
36,84,0,1
36,284,0,1
36,86,0,0
36,82,0,1
36,340,0,0
36,202,0,0
36,56,0,1
36,112,0,0
36,56,0,0
36,196,0,0
36,200,0,0
36,272,0,1
36,260,0,1
36,68,0,0
36,82,0,0
36,238,0,1
36,114,0,1
36,94,0,0
36,384,0,0
36,84,0,0
36,202,0,0
36,110,0,0
36,58,0,0
36,34,0,0
36,94,0,1
36,82,0,1
36,106,0,1
36,302,0,1
36,64,0,0
36,104,0,0
36,120,0,1
36,64,0,0
36,96,0,1
36,34,0,0
36,92,0,1
36,146,0,1
36,266,0,1
36,186,0,0
36,66,0,0
36,630,0,0
36,640,0,1
36,288,0,0
36,164,0,1
36,54,0,0
36,106,0,1
36,358,0,1
36,72,0,1
36,212,0,0
36,88,0,0
36,112,0,1
36,172,0,0
36,82,0,1
36,94,0,1
36,48,0,0
36,112,0,1
36,122,0,1
36,174,0,1
36,50,0,0
36,162,0,0
36,224,0,1
36,74,0,1
36,94,0,0
36,62,0,1
36,164,0,0
36,236,0,0
36,148,0,1
36,78,0,0
36,156,0,1
36,270,0,1
36,260,0,0
36,30,0,0
36,570,0,1
36,210,0,1
36,92,0,0
36,370,0,1
36,48,0,0
36,198,0,0
36,118,0,1
36,58,0,0
36,102,0,0
36,198,0,1
36,240,0,0
36,296,0,1
36,26,0,0
36,318,0,1
36,222,0,1
36,132,0,1
36,164,0,1
36,290,0,1
36,84,0,1
36,96,0,1
36,136,0,1
36,84,0,0
36,106,0,1
36,126,0,0
36,120,0,0
36,120,0,0
36,76,0,1
36,182,0,1
36,214,0,1
36,174,0,1
36,44,0,0
36,74,0,1
36,210,0,0
36,54,0,1
36,66,0,1
36,74,0,0
36,160,0,0
36,108,0,0
36,84,0,0
36,134,0,0
36,60,0,0
36,80,0,0
36,332,0,1
36,26,0,1
36,98,0,1
36,86,0,1
36,84,0,0
36,114,0,0
36,164,0,0
36,388,0,0
36,140,0,0
36,108,0,0
36,224,0,1
36,48,0,1
36,38,0,1
36,118,0,1
36,140,0,0
36,142,0,0
36,112,0,1
36,94,0,1
36,100,0,0
36,102,0,0
36,342,0,0
36,94,0,0
36,58,0,0
36,144,0,0
36,348,0,0
36,152,0,1
36,86,0,1
36,134,0,1
36,160,0,0
36,168,0,1
36,168,0,0
36,56,0,1
36,366,0,0
36,114,0,1
36,130,0,1
36,56,0,1
36,70,0,1
36,240,0,0
36,62,0,0
36,134,0,1
36,108,0,0
36,168,0,1
36,110,0,0
36,102,0,1
36,134,0,0
36,66,0,0
36,42,0,0
36,172,0,1
36,66,0,1
36,66,0,1
36,124,0,1
36,78,0,0
36,114,0,1
36,74,0,1
36,236,0,1
36,104,0,0
36,340,0,0
36,90,0,0
36,106,0,0
36,240,0,1
36,58,0,0
36,312,0,0
36,152,0,0
36,68,0,0
36,104,0,1
36,36,0,1
36,40,0,1
36,64,0,1
36,166,0,0
36,420,0,1
36,118,0,1
36,108,0,0
36,160,0,0
36,124,0,1
36,170,0,0
36,140,0,0
36,94,0,1
36,152,0,0
36,262,0,1
36,62,0,0
36,200,0,1
36,160,0,1
36,108,0,0
36,90,0,0
36,164,0,1
36,430,0,1
36,186,0,1
36,88,0,1
36,130,0,0
36,116,0,1
36,84,0,0
36,132,0,0
36,122,0,0
36,602,0,0
36,278,0,0
36,350,0,1
36,42,0,0
36,484,0,0
36,102,0,0
36,138,0,0
36,264,0,1
36,306,0,0
36,96,0,0
36,38,0,0
36,262,0,0
36,60,0,1
36,234,0,1
36,62,0,0
36,396,0,1
36,56,0,1
36,74,0,1
36,252,0,1
36,44,0,1
36,26,0,1
36,310,0,0
36,246,0,0
36,60,0,0
36,58,0,0
36,194,0,1
36,68,0,1
36,84,0,1
36,38,0,1
36,52,0,0
36,46,0,0
36,244,0,0
36,36,0,1
36,366,0,0
36,80,0,1
36,56,0,0
36,116,0,1
36,46,0,0
36,106,0,0
36,210,0,0
36,40,0,0
36,116,0,1
36,102,0,1
36,62,0,0
36,68,0,0
36,46,0,0
36,256,0,1
36,192,0,0
36,156,0,0
36,248,0,0
36,184,0,1
36,82,0,1
36,48,0,0
36,334,0,1
36,382,0,1
36,56,0,0
36,290,0,0
36,114,0,0
36,198,0,1
36,62,0,1
36,122,0,0
36,148,0,1
36,28,0,0
36,116,0,0
36,122,0,0
36,58,0,1
36,48,0,0
36,444,0,1
36,140,0,0
36,60,0,0
36,86,0,1
36,66,0,0
36,92,0,0
36,54,0,0
36,112,0,1
36,52,0,1
36,58,0,0
36,68,0,0
36,40,0,0
36,114,0,0
36,154,0,1
36,118,0,0
36,62,0,0
36,98,0,1
36,134,0,1
36,144,0,1
36,356,0,0
36,116,0,0
36,242,0,1
36,310,0,1
36,104,0,0
36,60,0,1
36,68,0,0
36,142,0,1
36,102,0,1
36,28,0,0
36,162,0,1
36,82,0,1
36,130,0,1
36,180,0,1
36,158,0,1
36,98,0,0
36,190,0,0
36,130,0,1
36,62,0,1
36,78,0,0
36,144,0,0
36,90,0,0
36,240,0,0
36,202,0,1
36,112,0,0
36,78,0,1
36,518,0,0
36,114,0,1
36,72,0,1
36,74,0,1
36,162,0,1
36,172,0,0
36,76,0,0
36,220,0,1
36,96,0,0
36,60,0,0
36,390,0,1
36,66,0,0
36,116,0,0
36,98,0,1
36,70,0,0
36,104,0,1
36,156,0,0
36,110,0,1
36,82,0,0
36,44,0,1
36,46,0,1
36,336,0,1
36,30,0,1
36,332,0,1
36,176,0,1
36,284,0,0
36,284,0,1
36,56,0,1
36,40,0,1
36,328,0,0
36,356,0,1
36,376,0,0
36,320,0,1
36,142,0,0
36,96,0,1
36,54,0,0
36,140,0,0
36,58,0,1
36,82,0,1
36,140,0,0
36,404,0,0
36,62,0,1
36,32,0,0
36,218,0,1
36,126,0,0
36,74,0,0
36,108,0,0
36,66,0,1
36,68,0,1
36,196,0,0
36,100,0,1
36,212,0,0
36,214,0,0
36,48,0,1
36,164,0,0
36,178,0,1
36,104,0,1
36,118,0,1
36,436,0,0
36,120,0,0
36,422,0,1
36,48,0,0
36,204,0,1
36,242,0,1
36,94,0,1
36,108,0,1
36,164,0,0
36,410,0,1
36,64,0,0
36,556,0,0
36,42,0,1
36,130,0,0
36,136,0,0
36,80,0,1
36,86,0,1
36,90,0,1
36,218,0,1
36,72,0,1
36,172,0,0
36,44,0,0
36,180,0,0
36,52,0,1
36,418,0,0
36,196,0,0
36,242,0,1
36,116,0,0
36,48,0,1
36,116,0,0
36,230,0,1
36,92,0,1
36,76,0,1
36,46,0,0
36,50,0,0
36,578,0,1
36,40,0,1
36,178,0,0
36,192,0,0
36,154,0,1
36,78,0,0
36,156,0,1
36,238,0,1
36,46,0,1
36,112,0,1
36,184,0,1
36,36,0,0
36,40,0,1
36,72,0,1
36,76,0,0
36,114,0,1
36,50,0,0
36,82,0,0
36,176,0,0
36,56,0,1
36,44,0,0
36,220,0,0
36,228,0,1
36,62,0,1
36,158,0,1
36,58,0,0
36,50,0,1
36,54,0,0
36,78,0,1
36,128,0,0
36,28,0,0
36,64,0,0
36,148,0,1
36,90,0,0
36,106,0,1
36,132,0,1
36,154,0,1
36,142,0,1
36,318,0,0
36,42,0,0
36,82,0,1
36,26,0,0
36,176,0,1
36,74,0,0
36,498,0,1
36,104,0,0
36,54,0,1
36,92,0,0
36,76,0,1
36,126,0,1
36,84,0,0
36,94,0,1
36,54,0,0
36,122,0,0
36,60,0,0
36,50,0,0
36,58,0,0
36,186,0,0
36,128,0,0
36,168,0,1
36,146,0,0
36,42,0,1
36,54,0,1
36,98,0,1
36,96,0,1
36,56,0,0
36,552,0,1
36,212,0,1
36,66,0,0
36,336,0,1
36,62,0,0
36,82,0,0
36,372,0,0
36,322,0,1
36,98,0,0
36,440,0,0
36,92,0,1
36,342,0,1
36,558,0,0
36,198,0,0
36,70,0,0
36,236,0,0
36,304,0,1
36,204,0,0
36,76,0,0
